ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-0.7748481290000001	42.4	8.0	45.4	28.4	-0.98000002	0	0	48	8	51	32	34	8	37	23	0	0	16.044106006622314	10	16.044106006622314	10	0.0	
-0.98000002	46.6	8.0	49.6	31.1	-0.98000002	1	0	48	8	51	32	34	8	37	23	0	0	19.913550853729248	20	35.95765686035156	19	5.0	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	2	0	48	8	51	32	39	8	37	23	0	0	14.824534893035889	30	50.78219175338745	26	13.333333333333329	
-0.98000002	45.3	8.0	46.8	29.3	-0.98000002	3	0	48	8	51	32	39	8	37	23	0	0	14.728175163269043	40	65.5103669166565	32	20.0	
-0.98000002	45.3	8.0	46.8	29.3	-0.98000002	4	0	48	8	51	32	39	8	37	23	0	0	16.73373794555664	50	82.24410486221313	39	22.0	
-0.98000002	46.2	8.0	48.2	30.2	-0.98000002	5	0	48	8	51	32	39	8	37	23	0	0	17.469943046569824	60	99.71404790878296	46	23.33333333333333	
-0.98000002	44.4	8.0	45.4	28.4	-0.98000002	6	0	48	8	51	32	39	8	37	23	0	0	12.804837942123413	70	112.51888585090637	55	21.42857142857143	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	7	0	48	8	51	32	39	8	37	23	0	0	18.620025157928467	80	131.13891100883484	60	25.0	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	8	0	48	8	51	32	48	8	51	32	0	0	13.129531860351562	90	144.2684428691864	67	25.555555555555557	
-0.98000002	46.2	8.0	48.2	30.2	-0.98000002	9	0	48	8	51	32	39	8	37	23	0	0	13.677907943725586	100	157.946350812912	75	25.0	
-0.98000002	45.3	8.0	46.8	29.3	-0.98000002	10	0	48	8	51	32	39	8	37	23	0	0	13.532028198242188	110	171.47837901115417	81	26.363636363636374	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	11	0	48	8	51	32	39	8	37	23	0	0	12.630969762802124	120	184.1093487739563	84	30.0	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	12	0	48	8	51	32	39	8	37	23	0	0	14.559098243713379	130	198.66844701766968	91	30.0	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	13	0	48	8	51	32	39	8	37	23	0	0	17.383837938308716	140	216.0522849559784	96	31.42857142857143	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	14	0	48	8	51	32	39	8	37	23	0	0	14.480159044265747	150	230.53244400024414	106	29.33333333333333	
-0.98000002	46.2	8.0	48.2	30.2	-0.98000002	15	0	48	8	51	32	39	8	37	23	0	0	10.977445125579834	160	241.50988912582397	111	30.625	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	16	0	48	8	51	32	48	8	51	32	0	0	10.892643690109253	170	252.40253281593323	118	30.588235294117652	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	17	0	48	8	51	32	48	8	51	32	0	0	11.301804065704346	180	263.7043368816376	123	31.66666666666667	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	18	0	48	8	51	32	39	8	37	23	0	0	12.043673992156982	190	275.74801087379456	128	32.631578947368425	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	19	0	48	8	51	32	48	8	51	32	0	0	16.690206050872803	200	292.43821692466736	135	32.5	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	20	0	48	8	51	32	48	8	51	32	0	0	20.853496074676514	210	313.2917129993439	141	32.85714285714286	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	21	0	48	8	51	32	48	8	51	32	0	0	23.812896966934204	220	337.1046099662781	146	33.636363636363626	
-0.98000002	47.1	8.0	49.6	31.1	-0.98000002	22	0	48	8	51	32	39	8	37	23	0	0	23.231038093566895	230	360.33564805984497	151	34.34782608695653	
-0.98000002	46.2	8.0	48.2	30.2	-0.98000002	23	0	48	8	51	32	39	8	37	23	0	0	20.59061288833618	240	380.92626094818115	158	34.16666666666667	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	24	0	48	8	51	32	48	8	51	32	0	0	23.709105968475342	250	404.6353669166565	161	35.599999999999994	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	25	0	48	8	51	32	48	8	51	32	0	0	26.415623903274536	260	431.05099081993103	166	36.15384615384616	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	26	0	48	8	51	32	48	8	51	32	0	0	26.329881191253662	270	457.3808720111847	170	37.03703703703704	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	27	0	48	8	51	32	48	8	51	32	0	0	24.266549825668335	280	481.647421836853	177	36.78571428571429	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	28	0	48	8	51	32	48	8	51	32	0	0	22.21545720100403	290	503.86287903785706	186	35.86206896551725	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	29	0	48	8	51	32	48	8	51	32	0	0	19.145453929901123	300	523.0083329677582	192	36.0	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	30	0	48	8	51	32	48	8	51	32	0	0	16.984918117523193	310	539.9932510852814	198	36.12903225806452	
-0.98000002	48.0	8.0	51.0	32.0	-0.98000002	30	0	48	8	51	32	48	8	51	32	0	0	16.984918117523193	310	539.9932510852814	198	36.12903225806452	
