#Gen,#Eval,Communication Time,#con1,#con2,Num of feasible individuals
131,6550,-0.77585274,0.00666667,0.25518874,26
132,6600,-0.77585274,0.00666667,0.25518874,27
133,6650,-0.77585274,0.00666667,0.25518874,25
134,6700,-0.77585274,0.00666667,0.25518874,25
135,6750,-0.77585274,0.00666667,0.25518874,21
136,6800,-0.77585274,0.00666667,0.25518874,25
137,6850,-0.77585274,0.00666667,0.25518874,23
138,6900,-0.77585274,0.00666667,0.25518874,24
139,6950,-0.77585274,0.00666667,0.25518874,27
140,7000,-0.77585274,0.00666667,0.25518874,18
141,7050,-0.77585274,0.00666667,0.25518874,26
142,7100,-0.77585274,0.00666667,0.25518874,22
143,7150,-0.77585274,0.00666667,0.25518874,21
144,7200,-0.77585274,0.00666667,0.25518874,26
145,7250,-0.77585274,0.00666667,0.25518874,29
146,7300,-0.77585274,0.00666667,0.25518874,29
147,7350,-0.77585274,0.00666667,0.25518874,20
148,7400,-0.77585274,0.00666667,0.25518874,21
149,7450,-0.77585274,0.00666667,0.25518874,23
150,7500,-0.77585274,0.00666667,0.25518874,27
151,7550,-0.77585274,0.00666667,0.25518874,25
152,7600,-0.77585274,0.00666667,0.25518874,32
153,7650,-0.77585274,0.00666667,0.25518874,26
154,7700,-0.77585274,0.00666667,0.25518874,24
155,7750,-0.77585274,0.00666667,0.25518874,21
156,7800,-0.77585274,0.00666667,0.25518874,22
157,7850,-0.77585274,0.00666667,0.25518874,21
158,7900,-0.77592564,0.00666667,0.25500249,21
159,7950,-0.77592564,0.00666667,0.25500249,24
160,8000,-0.77592564,0.00666667,0.25500249,25
161,8050,-0.77592564,0.00666667,0.25500249,25
162,8100,-0.77592564,0.00666667,0.25500249,24
163,8150,-0.77592564,0.00666667,0.25500249,28
164,8200,-0.77592564,0.00666667,0.25500249,24
165,8250,-0.77592564,0.00666667,0.25500249,21
166,8300,-0.77592564,0.00666667,0.25500249,24
167,8350,-0.77592564,0.00666667,0.25500249,27
168,8400,-0.77592564,0.00666667,0.25500249,25
169,8450,-0.77592564,0.00666667,0.25500249,26
170,8500,-0.77592564,0.00666667,0.25500249,31
171,8550,-0.77592564,0.00666667,0.25500249,24
172,8600,-0.77592564,0.00666667,0.25500249,21
173,8650,-0.77592564,0.00666667,0.25500249,23
174,8700,-0.77592564,0.00666667,0.25500249,28
175,8750,-0.77592564,0.00666667,0.25500249,25
176,8800,-0.77592564,0.00666667,0.25500249,22
177,8850,-0.77592564,0.00666667,0.25500249,20
178,8900,-0.77592564,0.00666667,0.25500249,27
179,8950,-0.77592564,0.00666667,0.25500249,28
180,9000,-0.77592564,0.00666667,0.25500249,26
181,9050,-0.77592564,0.00666667,0.25500249,23
182,9100,-0.77592564,0.00666667,0.25500249,23
183,9150,-0.77592564,0.00666667,0.25500249,23
184,9200,-0.77592564,0.00666667,0.25500249,25
185,9250,-0.77592564,0.00666667,0.25500249,25
186,9300,-0.77592564,0.00666667,0.25500249,25
187,9350,-0.77592564,0.00666667,0.25500249,24
188,9400,-0.77592564,0.00666667,0.25500249,29
189,9450,-0.77592564,0.00666667,0.25500249,26
190,9500,-0.77592564,0.00666667,0.25500249,23
191,9550,-0.77592564,0.00666667,0.25500249,23
192,9600,-0.77592564,0.00666667,0.25500249,24
193,9650,-0.77592564,0.00666667,0.25500249,25
194,9700,-0.77592564,0.00666667,0.25500249,24
195,9750,-0.77592564,0.00666667,0.25500249,28
196,9800,-0.77592564,0.00666667,0.25500249,25
197,9850,-0.77592564,0.00666667,0.25500249,27
198,9900,-0.77592564,0.00666667,0.25500249,29
199,9950,-0.77592564,0.00666667,0.25500249,25
200,10000,-0.77592564,0.00666667,0.25500249,24
201,10050,-0.77592564,0.00666667,0.25500249,25
202,10100,-0.77592564,0.00666667,0.25500249,27
203,10150,-0.77592564,0.00666667,0.25500249,34
204,10200,-0.77592564,0.00666667,0.25500249,29
205,10250,-0.77592564,0.00666667,0.25500249,23
206,10300,-0.77592564,0.00666667,0.25500249,22
207,10350,-0.77592564,0.00666667,0.25500249,22
208,10400,-0.77592564,0.00666667,0.25500249,27
209,10450,-0.77592564,0.00666667,0.25500249,22
210,10500,-0.77592564,0.00666667,0.25500249,26
211,10550,-0.77592564,0.00666667,0.25500249,30
212,10600,-0.77592564,0.00666667,0.25500249,28
213,10650,-0.77592564,0.00666667,0.25500249,23
214,10700,-0.77592564,0.00666667,0.25500249,22
215,10750,-0.77592564,0.00666667,0.25500249,23
216,10800,-0.77592564,0.00666667,0.25500249,23
217,10850,-0.77592564,0.00666667,0.25500249,28
218,10900,-0.77592564,0.00666667,0.25500249,24
219,10950,-0.77592564,0.00666667,0.25500249,26
220,11000,-0.77592564,0.00666667,0.25500249,26
221,11050,-0.77592564,0.00666667,0.25500249,23
222,11100,-0.77592564,0.00666667,0.25500249,26
223,11150,-0.77592564,0.00666667,0.25500249,31
224,11200,-0.77592564,0.00666667,0.25500249,26
225,11250,-0.77592564,0.00666667,0.25500249,27
226,11300,-0.77592564,0.00666667,0.25500249,23
227,11350,-0.77592564,0.00666667,0.25500249,25
228,11400,-0.77592564,0.00666667,0.25500249,28
229,11450,-0.77592564,0.00666667,0.25500249,31
230,11500,-0.77592564,0.00666667,0.25500249,25
231,11550,-0.77592564,0.00666667,0.25500249,25
232,11600,-0.77592564,0.00666667,0.25500249,25
233,11650,-0.77592564,0.00666667,0.25500249,27
234,11700,-0.77592564,0.00666667,0.25500249,22
235,11750,-0.77592564,0.00666667,0.25500249,23
236,11800,-0.77592564,0.00666667,0.25500249,26
237,11850,-0.77592564,0.00666667,0.25500249,29
238,11900,-0.77592564,0.00666667,0.25500249,25
239,11950,-0.77592564,0.00666667,0.25500249,24
240,12000,-0.77592564,0.00666667,0.25500249,24
241,12050,-0.77592564,0.00666667,0.25500249,27
242,12100,-0.77592564,0.00666667,0.25500249,27
243,12150,-0.77592564,0.00666667,0.25500249,28
244,12200,-0.77592564,0.00666667,0.25500249,24
245,12250,-0.77592564,0.00666667,0.25500249,26
246,12300,-0.77592564,0.00666667,0.25500249,22
247,12350,-0.77592564,0.00666667,0.25500249,30
248,12400,-0.77592564,0.00666667,0.25500249,30
249,12450,-0.77592564,0.00666667,0.25500249,28
250,12500,-0.77592564,0.00666667,0.25500249,21
251,12550,-0.77592564,0.00666667,0.25500249,26
252,12600,-0.77592564,0.00666667,0.25500249,27
253,12650,-0.77592564,0.00666667,0.25500249,27
254,12700,-0.77592564,0.00666667,0.25500249,31
255,12750,-0.77592564,0.00666667,0.25500249,23
256,12800,-0.77592564,0.00666667,0.25500249,23
257,12850,-0.77592564,0.00666667,0.25500249,20
258,12900,-0.77592564,0.00666667,0.25500249,26
259,12950,-0.77592564,0.00666667,0.25500249,27
260,13000,-0.77592564,0.00666667,0.25500249,23
261,13050,-0.77592564,0.00666667,0.25500249,24
262,13100,-0.77592564,0.00666667,0.25500249,29
263,13150,-0.77592564,0.00666667,0.25500249,30
264,13200,-0.77592564,0.00666667,0.25500249,34
265,13250,-0.77592564,0.00666667,0.25500249,31
266,13300,-0.77592564,0.00666667,0.25500249,25
267,13350,-0.77592564,0.00666667,0.25500249,23
268,13400,-0.77592564,0.00666667,0.25500249,24
269,13450,-0.77592564,0.00666667,0.25500249,29
270,13500,-0.77592564,0.00666667,0.25500249,33
271,13550,-0.77592564,0.00666667,0.25500249,25
272,13600,-0.77592564,0.00666667,0.25500249,28
273,13650,-0.77592564,0.00666667,0.25500249,28
274,13700,-0.77592564,0.00666667,0.25500249,29
275,13750,-0.77592564,0.00666667,0.25500249,30
276,13800,-0.77592564,0.00666667,0.25500249,26
277,13850,-0.77592564,0.00666667,0.25500249,28
278,13900,-0.77592564,0.00666667,0.25500249,24
279,13950,-0.77592564,0.00666667,0.25500249,26
280,14000,-0.77592564,0.00666667,0.25500249,24
281,14050,-0.77592564,0.00666667,0.25500249,29
282,14100,-0.77592564,0.00666667,0.25500249,28
283,14150,-0.77592564,0.00666667,0.25500249,30
284,14200,-0.77592564,0.00666667,0.25500249,30
285,14250,-0.77592564,0.00666667,0.25500249,32
286,14300,-0.77592564,0.00666667,0.25500249,23
287,14350,-0.77592564,0.00666667,0.25500249,28
288,14400,-0.77592564,0.00666667,0.25500249,27
289,14450,-0.77592564,0.00666667,0.25500249,23
290,14500,-0.77592564,0.00666667,0.25500249,24
291,14550,-0.77592564,0.00666667,0.25500249,28
292,14600,-0.77592564,0.00666667,0.25500249,25
293,14650,-0.77592564,0.00666667,0.25500249,30
294,14700,-0.77592564,0.00666667,0.25500249,30
295,14750,-0.77592564,0.00666667,0.25500249,24
296,14800,-0.77592564,0.00666667,0.25500249,24
297,14850,-0.77592564,0.00666667,0.25500249,24
298,14900,-0.77592564,0.00666667,0.25500249,27
299,14950,-0.77592564,0.00666667,0.25500249,27
300,15000,-0.77592564,0.00666667,0.25500249,31
301,15050,-0.77592564,0.00666667,0.25500249,29
302,15100,-0.77592564,0.00666667,0.25500249,29
303,15150,-0.77592564,0.00666667,0.25500249,31
304,15200,-0.77592564,0.00666667,0.25500249,32
305,15250,-0.77592564,0.00666667,0.25500249,30
306,15300,-0.77592564,0.00666667,0.25500249,30
307,15350,-0.77592564,0.00666667,0.25500249,29
308,15400,-0.77592564,0.00666667,0.25500249,28
309,15450,-0.77592564,0.00666667,0.25500249,29
310,15500,-0.77592564,0.00666667,0.25500249,30
311,15550,-0.77592564,0.00666667,0.25500249,27
312,15600,-0.77592564,0.00666667,0.25500249,26
313,15650,-0.77592564,0.00666667,0.25500249,28
314,15700,-0.77592564,0.00666667,0.25500249,23
315,15750,-0.77592564,0.00666667,0.25500249,25
316,15800,-0.77592564,0.00666667,0.25500249,28
317,15850,-0.77592564,0.00666667,0.25500249,29
318,15900,-0.77592564,0.00666667,0.25500249,31
319,15950,-0.77592564,0.00666667,0.25500249,31
320,16000,-0.77592564,0.00666667,0.25500249,28
321,16050,-0.77592564,0.00666667,0.25500249,32
322,16100,-0.77592564,0.00666667,0.25500249,30
323,16150,-0.77592564,0.00666667,0.25500249,27
324,16200,-0.77592564,0.00666667,0.25500249,24
325,16250,-0.77592564,0.00666667,0.25500249,24
326,16300,-0.77592564,0.00666667,0.25500249,26
327,16350,-0.77592564,0.00666667,0.25500249,26
328,16400,-0.77592564,0.00666667,0.25500249,29
329,16450,-0.77592564,0.00666667,0.25500249,28
330,16500,-0.77592564,0.00666667,0.25500249,32
331,16550,-0.77592564,0.00666667,0.25500249,29
332,16600,-0.77592564,0.00666667,0.25500249,30
333,16650,-0.77592564,0.00666667,0.25500249,27
334,16700,-0.77592564,0.00666667,0.25500249,28
335,16750,-0.77592564,0.00666667,0.25500249,25
336,16800,-0.77592564,0.00666667,0.25500249,28
337,16850,-0.77592564,0.00666667,0.25500249,33
338,16900,-0.77592564,0.00666667,0.25500249,28
339,16950,-0.77592564,0.00666667,0.25500249,28
340,17000,-0.77592564,0.00666667,0.25500249,27
341,17050,-0.77592564,0.00666667,0.25500249,25
342,17100,-0.77592564,0.00666667,0.25500249,29
343,17150,-0.77592564,0.00666667,0.25500249,27
344,17200,-0.77592564,0.00666667,0.25500249,35
345,17250,-0.77592564,0.00666667,0.25500249,33
346,17300,-0.77592564,0.00666667,0.25500249,27
347,17350,-0.77592564,0.00666667,0.25500249,31
348,17400,-0.77592564,0.00666667,0.25500249,27
349,17450,-0.77592564,0.00666667,0.25500249,26
350,17500,-0.77592564,0.00666667,0.25500249,29
351,17550,-0.77592564,0.00666667,0.25500249,26
352,17600,-0.77592564,0.00666667,0.25500249,30
353,17650,-0.77592564,0.00666667,0.25500249,25
354,17700,-0.77592564,0.00666667,0.25500249,30
355,17750,-0.77592564,0.00666667,0.25500249,30
356,17800,-0.77592564,0.00666667,0.25500249,36
357,17850,-0.77592564,0.00666667,0.25500249,27
358,17900,-0.77592564,0.00666667,0.25500249,25
359,17950,-0.77592564,0.00666667,0.25500249,21
360,18000,-0.77592564,0.00666667,0.25500249,26
361,18050,-0.77592564,0.00666667,0.25500249,31
362,18100,-0.77592564,0.00666667,0.25500249,27
363,18150,-0.77592564,0.00666667,0.25500249,27
364,18200,-0.77592564,0.00666667,0.25500249,26
365,18250,-0.77592564,0.00666667,0.25500249,28
366,18300,-0.77592564,0.00666667,0.25500249,29
367,18350,-0.77592564,0.00666667,0.25500249,30
368,18400,-0.77592564,0.00666667,0.25500249,31
369,18450,-0.77592564,0.00666667,0.25500249,28
370,18500,-0.77592564,0.00666667,0.25500249,27
371,18550,-0.77592564,0.00666667,0.25500249,24
372,18600,-0.77592564,0.00666667,0.25500249,25
373,18650,-0.77592564,0.00666667,0.25500249,26
374,18700,-0.77592564,0.00666667,0.25500249,24
375,18750,-0.77592564,0.00666667,0.25500249,29
376,18800,-0.77592564,0.00666667,0.25500249,30
377,18850,-0.77592564,0.00666667,0.25500249,26
378,18900,-0.77592564,0.00666667,0.25500249,26
379,18950,-0.77592564,0.00666667,0.25500249,29
380,19000,-0.77592564,0.00666667,0.25500249,27
381,19050,-0.77592564,0.00666667,0.25500249,25
382,19100,-0.77592564,0.00666667,0.25500249,32
383,19150,-0.77592564,0.00666667,0.25500249,32
384,19200,-0.77592564,0.00666667,0.25500249,34
385,19250,-0.77592564,0.00666667,0.25500249,37
386,19300,-0.77592564,0.00666667,0.25500249,28
387,19350,-0.77592564,0.00666667,0.25500249,29
388,19400,-0.77592564,0.00666667,0.25500249,28
389,19450,-0.77592564,0.00666667,0.25500249,31
390,19500,-0.77592564,0.00666667,0.25500249,34
391,19550,-0.77592564,0.00666667,0.25500249,32
392,19600,-0.77592564,0.00666667,0.25500249,25
393,19650,-0.77592564,0.00666667,0.25500249,30
394,19700,-0.77592564,0.00666667,0.25500249,29
395,19750,-0.77592564,0.00666667,0.25500249,29
396,19800,-0.77592564,0.00666667,0.25500249,24
397,19850,-0.77592564,0.00666667,0.25500249,34
398,19900,-0.77592564,0.00666667,0.25500249,28
399,19950,-0.77592564,0.00666667,0.25500249,28
400,20000,-0.77592564,0.00666667,0.25500249,31
401,20050,-0.77592564,0.00666667,0.25500249,32
402,20100,-0.77592564,0.00666667,0.25500249,32
403,20150,-0.77592564,0.00666667,0.25500249,32
404,20200,-0.77592564,0.00666667,0.25500249,34
405,20250,-0.77592564,0.00666667,0.25500249,30
406,20300,-0.77592564,0.00666667,0.25500249,28
407,20350,-0.77592564,0.00666667,0.25500249,29
408,20400,-0.77592564,0.00666667,0.25500249,34
409,20450,-0.77592564,0.00666667,0.25500249,28
410,20500,-0.77592564,0.00666667,0.25500249,28
411,20550,-0.77592564,0.00666667,0.25500249,27
412,20600,-0.77592564,0.00666667,0.25500249,28
413,20650,-0.77592564,0.00666667,0.25500249,29
414,20700,-0.77592564,0.00666667,0.25500249,33
415,20750,-0.77592564,0.00666667,0.25500249,30
416,20800,-0.77592564,0.00666667,0.25500249,28
417,20850,-0.77592564,0.00666667,0.25500249,31
418,20900,-0.77592564,0.00666667,0.25500249,28
419,20950,-0.77592564,0.00666667,0.25500249,32
420,21000,-0.77592564,0.00666667,0.25500249,28
421,21050,-0.77592564,0.00666667,0.25500249,29
422,21100,-0.77592564,0.00666667,0.25500249,29
423,21150,-0.77592564,0.00666667,0.25500249,29
424,21200,-0.77592564,0.00666667,0.25500249,35
425,21250,-0.77592564,0.00666667,0.25500249,31
426,21300,-0.77592564,0.00666667,0.25500249,28
427,21350,-0.77592564,0.00666667,0.25500249,29
428,21400,-0.77592564,0.00666667,0.25500249,32
429,21450,-0.77592564,0.00666667,0.25500249,34
430,21500,-0.77592564,0.00666667,0.25500249,31
431,21550,-0.77592564,0.00666667,0.25500249,29
432,21600,-0.77592564,0.00666667,0.25500249,28
433,21650,-0.77592564,0.00666667,0.25500249,25
434,21700,-0.77592564,0.00666667,0.25500249,30
435,21750,-0.77592564,0.00666667,0.25500249,29
436,21800,-0.77592564,0.00666667,0.25500249,31
437,21850,-0.77592564,0.00666667,0.25500249,28
438,21900,-0.77592564,0.00666667,0.25500249,29
439,21950,-0.77592564,0.00666667,0.25500249,28
440,22000,-0.77592564,0.00666667,0.25500249,36
441,22050,-0.77592564,0.00666667,0.25500249,35
442,22100,-0.77592564,0.00666667,0.25500249,32
443,22150,-0.77592564,0.00666667,0.25500249,27
444,22200,-0.77592564,0.00666667,0.25500249,27
445,22250,-0.77592564,0.00666667,0.25500249,29
446,22300,-0.77592564,0.00666667,0.25500249,34
447,22350,-0.77592564,0.00666667,0.25500249,31
448,22400,-0.77592564,0.00666667,0.25500249,30
449,22450,-0.77592564,0.00666667,0.25500249,28
450,22500,-0.77592564,0.00666667,0.25500249,27
451,22550,-0.77592564,0.00666667,0.25500249,27
452,22600,-0.77592564,0.00666667,0.25500249,32
453,22650,-0.77592564,0.00666667,0.25500249,30
454,22700,-0.77592564,0.00666667,0.25500249,30
455,22750,-0.77592564,0.00666667,0.25500249,26
456,22800,-0.77592564,0.00666667,0.25500249,27
457,22850,-0.77592564,0.00666667,0.25500249,25
458,22900,-0.77592564,0.00666667,0.25500249,29
459,22950,-0.77592564,0.00666667,0.25500249,30
460,23000,-0.77592564,0.00666667,0.25500249,29
461,23050,-0.77592564,0.00666667,0.25500249,33
462,23100,-0.77592564,0.00666667,0.25500249,33
463,23150,-0.77592564,0.00666667,0.25500249,30
464,23200,-0.77592564,0.00666667,0.25500249,32
465,23250,-0.77592564,0.00666667,0.25500249,29
466,23300,-0.77592564,0.00666667,0.25500249,30
467,23350,-0.77592564,0.00666667,0.25500249,32
468,23400,-0.77592564,0.00666667,0.25500249,31
469,23450,-0.77592564,0.00666667,0.25500249,29
470,23500,-0.77592564,0.00666667,0.25500249,26
471,23550,-0.77592564,0.00666667,0.25500249,29
472,23600,-0.77592564,0.00666667,0.25500249,30
473,23650,-0.77592564,0.00666667,0.25500249,34
474,23700,-0.77592564,0.00666667,0.25500249,29
475,23750,-0.77592564,0.00666667,0.25500249,26
476,23800,-0.77592564,0.00666667,0.25500249,29
477,23850,-0.77592564,0.00666667,0.25500249,29
478,23900,-0.77592564,0.00666667,0.25500249,29
479,23950,-0.77592564,0.00666667,0.25500249,27
480,24000,-0.77592564,0.00666667,0.25500249,31
481,24050,-0.77592564,0.00666667,0.25500249,28
482,24100,-0.77592564,0.00666667,0.25500249,26
483,24150,-0.77592564,0.00666667,0.25500249,29
484,24200,-0.77592564,0.00666667,0.25500249,27
485,24250,-0.77592564,0.00666667,0.25500249,27
486,24300,-0.77592564,0.00666667,0.25500249,29
487,24350,-0.77592564,0.00666667,0.25500249,26
488,24400,-0.77592564,0.00666667,0.25500249,30
489,24450,-0.77592564,0.00666667,0.25500249,29
490,24500,-0.77592564,0.00666667,0.25500249,34
491,24550,-0.77592564,0.00666667,0.25500249,26
492,24600,-0.77592564,0.00666667,0.25500249,31
493,24650,-0.77592564,0.00666667,0.25500249,29
494,24700,-0.77592564,0.00666667,0.25500249,27
495,24750,-0.77592564,0.00666667,0.25500249,29
496,24800,-0.77592564,0.00666667,0.25500249,32
497,24850,-0.77592564,0.00666667,0.25500249,35
498,24900,-0.77592564,0.00666667,0.25500249,34
499,24950,-0.77592564,0.00666667,0.25500249,32
500,25000,-0.77592564,0.00666667,0.25500249,31
501,25050,-0.77592564,0.00666667,0.25500249,29
502,25100,-0.77592564,0.00666667,0.25500249,32
503,25150,-0.77592564,0.00666667,0.25500249,31
504,25200,-0.77592564,0.00666667,0.25500249,31
505,25250,-0.77592564,0.00666667,0.25500249,29
506,25300,-0.77592564,0.00666667,0.25500249,33
507,25350,-0.77592564,0.00666667,0.25500249,32
508,25400,-0.77592564,0.00666667,0.25500249,37
509,25450,-0.77592564,0.00666667,0.25500249,29
510,25500,-0.77592564,0.00666667,0.25500249,29
511,25550,-0.77592564,0.00666667,0.25500249,36
512,25600,-0.77592564,0.00666667,0.25500249,34
513,25650,-0.77592564,0.00666667,0.25500249,32
514,25700,-0.77592564,0.00666667,0.25500249,30
515,25750,-0.77592564,0.00666667,0.25500249,32
516,25800,-0.77592564,0.00666667,0.25500249,30
517,25850,-0.77592564,0.00666667,0.25500249,29
518,25900,-0.77592564,0.00666667,0.25500249,29
519,25950,-0.77592564,0.00666667,0.25500249,28
520,26000,-0.77592564,0.00666667,0.25500249,28
521,26050,-0.77592564,0.00666667,0.25500249,29
522,26100,-0.77592564,0.00666667,0.25500249,31
523,26150,-0.77592564,0.00666667,0.25500249,29
524,26200,-0.77592564,0.00666667,0.25500249,33
525,26250,-0.77592564,0.00666667,0.25500249,30
526,26300,-0.77592564,0.00666667,0.25500249,29
527,26350,-0.77592564,0.00666667,0.25500249,34
528,26400,-0.77592564,0.00666667,0.25500249,30
529,26450,-0.77592564,0.00666667,0.25500249,32
530,26500,-0.77592564,0.00666667,0.25500249,28
531,26550,-0.77592564,0.00666667,0.25500249,29
532,26600,-0.77592564,0.00666667,0.25500249,34
533,26650,-0.77592564,0.00666667,0.25500249,30
534,26700,-0.77592564,0.00666667,0.25500249,30
535,26750,-0.77592564,0.00666667,0.25500249,26
536,26800,-0.77592564,0.00666667,0.25500249,26
537,26850,-0.77592564,0.00666667,0.25500249,36
538,26900,-0.77592564,0.00666667,0.25500249,37
